Date,Headline,Positive,Negative,Neutral
2018-02-14,Netflix signs star TV producer as streaming battle picks up,0.7652052044868469,0.016134114935994148,0.21866074204444885
2018-02-23,"Flint Town, Netflix — pin-sharp cinematography, direction and subject matter",0.05241548269987106,0.02389567345380783,0.9236888885498047
2018-02-28,ITV’s margins can only slide in Netflix and Sky technology race,0.08245179802179337,0.4261385202407837,0.4914097487926483
2018-03-02,"Marvel’s Jessica Jones, Netflix — ‘more moral dilemmas’",0.10846769064664841,0.10357048362493515,0.7879617810249329
2018-03-05,Netflix hits new record high on UBS upgrade,0.8504525423049927,0.02575387991964817,0.12379352003335953
2018-03-09,"Take Your Pills, Netflix — the highs and lows of ‘brain-hacking’",0.03732200711965561,0.14371778070926666,0.8189602494239807
2018-03-09,Obamas in talks with Netflix about TV series,0.07745920121669769,0.018451616168022156,0.9040892124176025
2018-03-12,"Apple buys Texture, a ‘Netflix for magazines’ app",0.11624840646982193,0.011924006044864655,0.8718275427818298
2018-03-12,"This is nuts, when does Netflix crash?",0.02500034123659134,0.42149078845977783,0.5535088181495667
2018-03-16,"The Defiant Ones, Netflix — the story of one of music’s most unlikely partnerships",0.0719500333070755,0.07115896046161652,0.8568909764289856
2018-03-20,AT&T’s case to create a rival to Netflix and Amazon,0.12267514318227768,0.011562463827431202,0.8657623529434204
2018-04-06,"Lost in Space, Netflix — absurdly contrived, yet gripping",0.054683294147253036,0.07708686590194702,0.868229866027832
2018-04-10,"Stocks to watch: Ingenico, Ted Baker, Continental, Glencore, Netflix",0.034680504351854324,0.019841821864247322,0.9454776644706726
2018-04-12,Netflix and executives sued over bonus scheme,0.014662448316812515,0.9400950074195862,0.045242562890052795
2018-04-13,"The Alienist, Netflix — Sherlock meets Jack the Ripper with a touch of Hannibal Lecter",0.07115056365728378,0.04270930215716362,0.8861401081085205
2018-04-16,"Netflix: dearly loved Premium
 content",0.11416000872850418,0.01753133162856102,0.8683086037635803
2018-04-16,Netflix zooms higher after earnings beat Wall Street forecasts,0.9410461783409119,0.031108234077692032,0.027845552191138268
2018-04-17,"Netflix leads tech stocks, Wall Street higher",0.2672572731971741,0.02431289665400982,0.7084298729896545
2018-04-17,Netflix overseas sales to surpass US home market,0.9516268968582153,0.014710606075823307,0.033662524074316025
2018-04-17,Netflix binge powers Wall Street’s winning day,0.34691092371940613,0.04398507624864578,0.6091039776802063
2018-04-17,"Daily briefing: Russian cyber warning, Netflix’s global boost, Great State of Tom Hanks",0.19203372299671173,0.01604192703962326,0.7919242978096008
2018-04-18,Netflix performance burns hedge fund short sellers,0.04627237468957901,0.07526350766420364,0.8784641623497009
2018-04-18,Netflix plots $1bn European investment drive,0.3919225335121155,0.008016925305128098,0.6000604629516602
2018-04-20,"Reed Hastings, the Netflix chief with a global vision",0.1767224818468094,0.010435240343213081,0.8128423094749451
2018-04-27,Lebara’s sale of a Tamil Netflix: what just happened?,0.02833232469856739,0.24781787395477295,0.7238498330116272
2018-04-27,"The Rain, Netflix — a post-apocalyptic Scandi horror",0.05459572374820709,0.09878777712583542,0.8466165065765381
2018-05-04,"Safe, Netflix — ‘quality cast, slick script’",0.5198962092399597,0.013459487818181515,0.466644287109375
2018-05-21,Obamas strike multiyear production deal with Netflix,0.8102871775627136,0.03776363283395767,0.15194924175739288
2018-05-24,Netflix passes Disney to become most valuable US media company,0.8819928765296936,0.012208621017634869,0.10579847544431686
2018-06-01,"13 Novembre: Fluctuat Nec Mergitur, Netflix — exhaustive dredging of trauma",0.10259605944156647,0.014047839678823948,0.8833560347557068
2018-06-01,"Amazon, Facebook, Netflix put Fang index on track for record high",0.819020688533783,0.014931662939488888,0.1660476177930832
2018-06-11,Broadcasters agree £125m Freeview deal to combat Netflix threat,0.8934343457221985,0.02415105141699314,0.08241457492113113
2018-06-14,Netflix shares have doubled since start of year,0.9454949498176575,0.016084037721157074,0.03842094913125038
2018-06-19,Netflix earns $500 price target as analyst sees ‘iron-like strength to grow’,0.9034494161605835,0.009325085207819939,0.08722555637359619
2018-06-20,"Facebook, Netflix hit milestones as stocks creep higher",0.9220866560935974,0.01992371864616871,0.05798959732055664
2018-06-22,"Recovery Boys, Netflix — mixed final outcome",0.14747241139411926,0.0877617746591568,0.7647658586502075
2018-06-22,"Glow, Netflix — ‘bouffe up your hair and enjoy’",0.04944787174463272,0.027389051392674446,0.9231630563735962
2018-06-22,Netflix’s top communications chief leaves over ‘insensitive’ remarks,0.017700262367725372,0.923409640789032,0.05889011546969414
2018-06-25,European streaming joint venture takes on Netflix,0.09036701917648315,0.00953620858490467,0.9000967144966125
2018-06-29,"Sacred Games, Netflix — ‘wonderfully atmospheric’",0.07755771279335022,0.01830092817544937,0.904141366481781
2018-06-29,Newbie Abiomed edges out Netflix as S&P 500’s top YTD gainer,0.8160698413848877,0.12266766279935837,0.061262521892786026
2018-07-06,"What We Started, Netflix — DJ documentary is a mixed bag",0.06058880314230919,0.25100868940353394,0.6884024739265442
2018-07-10,Marquee launches ‘Netflix for the arts’,0.12124261260032654,0.013957729563117027,0.8647996187210083
2018-07-16,Netflix shares tumble after subscriber growth misses forecasts,0.008610649965703487,0.9713620543479919,0.020027218386530876
2018-07-16,India: Netflix takes a gamble on its next 100m subscribers,0.018766438588500023,0.8237208724021912,0.15751264989376068
2018-07-17,Netflix subscriber miss prompts concern over competition,0.009699561633169651,0.9592681527137756,0.03103230707347393
2018-07-17,"Stocks to watch: Netflix, Royal Mail, Paddy Power, Greene King",0.03788049891591072,0.02411908656358719,0.9380003809928894
2018-07-17,"Daily briefing: Trump backs Putin, Netflix falls short, Amazon Prime protests",0.07020895928144455,0.05367892608046532,0.8761121034622192
2018-07-17,Netflix left out in the cold as Fang stocks hit new high,0.20486818253993988,0.6111196279525757,0.18401217460632324
2018-07-17,"Netflix: flixer upper   Premium
 content",0.06549437344074249,0.016946235671639442,0.9175593852996826
2018-07-17,"Netflix: from fast forward to reverse Premium
 content",0.09766978025436401,0.012546212412416935,0.889784038066864
2018-07-17,The Netflix dilemma -- updated,0.028552863746881485,0.03403996676206589,0.9374071359634399
2018-07-18,Netflix takes another step into audio with Sirius XM deal,0.31135302782058716,0.007981453090906143,0.6806655526161194
2018-07-19,Netflix is the ideal issuer of convertible bonds,0.24735143780708313,0.007992498576641083,0.7446560859680176
2018-07-20,"Orange Is the New Black: Season 6 opener, Netflix and Prison, C4 — ‘essential viewing’",0.13619475066661835,0.013027877546846867,0.8507773876190186
2018-07-26,Netflix lacks a sustainable competitive advantage,0.19381096959114075,0.015812847763299942,0.7903761863708496
2018-08-02,Employers buy into ‘Netflixisation’ of executive education,0.12105892598628998,0.04159702733159065,0.8373440504074097
2018-08-07,Musk tweet recalls Netflix’s social-media disclosure flap,0.01972419023513794,0.4439479410648346,0.5363278388977051
2018-08-10,"Disenchantment, Netflix — a sheer delight",0.061527375131845474,0.03557739406824112,0.9028952121734619
2018-08-13,Netflix finance chief to step down after seven years,0.021559542044997215,0.38123446702957153,0.5972059369087219
2018-08-13,UBS trials Netflix-style algorithms for trading suggestions,0.06833188235759735,0.014358424581587315,0.9173097014427185
2018-08-17,"The Innocents, Netflix — disparate and oblique",0.03159112483263016,0.03356428071856499,0.9348445534706116
2018-08-24,"Ozark, Netflix — a tale of ornery white folks",0.046686455607414246,0.28414401412010193,0.669169545173645
2018-08-27,Rachel Whetstone swaps Facebook for Netflix to run global comms,0.03345438465476036,0.027080535888671875,0.9394651055335999
2018-09-13,Netflix sets its sights on the silver screen,0.2259327471256256,0.010736270807683468,0.7633309364318848
2018-09-14,"Forever, Amazon Prime and Maniac, Netflix — two series custom-built for binge-watching",0.04620164632797241,0.02215862274169922,0.9316397309303284
2018-09-18,Viacom strikes Nickelodeon deal with Netflix,0.39505335688591003,0.16106264293193817,0.4438839554786682
2018-09-20,"Netflix: stream locomotive Premium
 content",0.03614459186792374,0.01746881753206253,0.9463865756988525
2018-10-10,"The Haunting of Hill House, Netflix — morgue-porn with philosophical mystery",0.02737387828528881,0.0886177271604538,0.8840084075927734
2018-10-16,Netflix investors brace for repeat of subscriber ‘miss’,0.03063727356493473,0.8348909020423889,0.13447174429893494
2018-10-17,Tech investors still nervous despite Netflix rally,0.14753994345664978,0.5867635607719421,0.2656964957714081
2018-10-17,"Netflix: sub bubble Premium
 content",0.03230082243680954,0.023283444344997406,0.9444156885147095
2018-10-17,Netflix jumps as investors binge on strong third quarter,0.8681526780128479,0.09002868831157684,0.04181862622499466
2018-10-17,Netflix subscriber growth shoots past estimates,0.930435061454773,0.04623454436659813,0.023330390453338623
2018-10-17,"Stocks to watch: Crest Nicholson, Flybe, Sophos, Inchcape, Netflix",0.03655746579170227,0.021275456994771957,0.9421670436859131
2018-10-19,"Making a Murderer Part 2, Netflix — disturbing, compelling and riddled with moral doubt",0.05912104249000549,0.061469752341508865,0.8794091939926147
2018-10-19,The quality of quantity at Netflix,0.04486193135380745,0.025905370712280273,0.929232656955719
2018-10-22,Netflix returns to market with $2bn junk bond offering,0.7178869843482971,0.01306835189461708,0.2690446972846985
2018-10-23,Netflix secures $2bn from bond investors to back expansion,0.8288531303405762,0.008394614793360233,0.16275224089622498
2018-10-23,"Netflix, consider the convertible bond",0.037197861820459366,0.018820250406861305,0.9439818859100342
2018-10-24,"Chilling Adventures of Sabrina, Netflix — everyone is Slytherin through and through",0.03419500216841698,0.0416976697742939,0.9241073131561279
2018-10-26,"Shirkers, Netflix — an exceptional documentary from the ashes of a failed movie",0.2674306035041809,0.01778140291571617,0.7147879600524902
2018-10-26,Orson Welles’ ‘The Other Side of the Wind’ on Netflix: was it worth the wait?,0.05252858251333237,0.07292132824659348,0.8745501637458801
2018-11-01,Netflix to debut Oscar contenders in cinemas before streaming,0.23257958889007568,0.014413194730877876,0.7530072331428528
2018-11-05,"The Kominsky Method, Netflix — Michael Douglas and Alan Arkin excel in a comedy of ageing",0.12704633176326752,0.032440781593322754,0.8405129313468933
2018-11-06,The second series of Netflix’s ‘The Sinner’ has a sinister edge,0.027649547904729843,0.4502774775028229,0.5220730304718018
2018-11-07,Chris Pine is a dirt-faced Robert the Bruce in Netflix’s Outlaw King,0.039112865924835205,0.21950314939022064,0.7413839101791382
2018-11-08,The Ballad of Buster Scruggs — Coens go West with Netflix anthology,0.07074861228466034,0.05080043151974678,0.8784509897232056
2018-11-16,Paramount agrees deal to make films for Netflix,0.3455927073955536,0.015455772168934345,0.6389515399932861
2018-11-27,Netflix wins golden ticket for kid-friendly content with Roald Dahl adaptations,0.7856674194335938,0.022861773148179054,0.19147084653377533
2018-11-28,Netflix to ramp up productions in Europe in 2019,0.6101641058921814,0.010090122930705547,0.379745751619339
2018-11-28,Ofcom head calls on UK broadcasters to develop rival to Netflix,0.266790509223938,0.008505123667418957,0.724704384803772
2018-11-30,Netflix ready to take the stage at Pinewood Studios,0.08694583922624588,0.017717109993100166,0.8953370451927185
2018-12-07,Kipling’s dark side emerges in Mowgli: Legend of the Jungle on Netflix,0.07019279152154922,0.041635263711214066,0.888171911239624
2018-12-11,"The Innocent Man, Netflix — devastating true-crime series for those unsated by Making a Murderer",0.1231093481183052,0.018338019028306007,0.8585526347160339
2018-12-13,‘Friends’ episode shows the power of Netflix,0.17907866835594177,0.06446103006601334,0.7564603090286255
2018-12-16,The Netflix and chill economy,0.0688374862074852,0.08842039853334427,0.8427421450614929
2018-12-19,Bird Box — post-apocalyptic Netflix thriller is mostly for the birds,0.07436840236186981,0.05808429419994354,0.8675472736358643
2018-12-28,Netflix releases interactive episode of dystopian drama Black Mirror,0.05743677169084549,0.047391217201948166,0.8951720595359802
2018-12-28,Is Netflix’s global dominance a force for good or bad?,0.07823506742715836,0.02535431459546089,0.8964106440544128
2018-12-28,"Tidying Up With Marie Kondo, Netflix — satisfying, but limited",0.29800522327423096,0.029167819768190384,0.672826886177063
2019-01-01,Netflix pulls episode of comedy show in Saudi Arabia,0.03784756734967232,0.05127948522567749,0.9108729362487793
2019-01-02,Netflix names Activision Blizzard’s Neumann as new finance chief,0.03328849747776985,0.022968584671616554,0.9437429308891296
2019-01-04,"Stocks to watch: Diageo, Intel, Netflix, Schroders",0.02694733999669552,0.032989464700222015,0.9400632381439209
2019-01-04,Why Netflix’s Sex Education is snort-out-loud funny,0.026625799015164375,0.12598265707492828,0.8473916053771973
2019-01-06,"Netflix: streampunk  Premium
 content",0.037813715636730194,0.01915251649916172,0.943033754825592
2019-01-07,"Netflix shares shine after Golden Globes wins, upbeat analyst comments",0.7902201414108276,0.0483713261783123,0.16140852868556976
2019-01-08,Saudi-backed broadcaster launches video challenge to Netflix,0.15715503692626953,0.03971259295940399,0.8031323552131653
2019-01-14,Netflix earnings aim to show ‘Bird Box’ effect pays off,0.6966565251350403,0.014309704303741455,0.2890337109565735
2019-01-15,Netflix to lift prices for US customers by up to 18%,0.9504989981651306,0.015735292807221413,0.03376573324203491
2019-01-16,"Netflix: full stream ahead Premium
 content",0.03852830454707146,0.017484715208411217,0.9439869523048401
2019-01-16,"Fyre: The Greatest Party That Never Happened, Netflix — from VIP festival to washout",0.04523492604494095,0.03241954743862152,0.9223455190658569
2019-01-17,Netflix flickers as quarterly results draw poor reviews,0.013207453303039074,0.9650609493255615,0.02173158898949623
2019-01-18,Results disappointment only a scratch on Netflix’s January surge,0.05012092366814613,0.6590321063995361,0.29084697365760803
2019-01-18,"Netflix, YouTube, Amazon and Apple accused of GDPR breach",0.009262287989258766,0.9422447681427002,0.048493027687072754
2019-01-22,Netflix nabs first best picture nomination with Roma,0.5843426585197449,0.03886357322335243,0.37679383158683777
2019-01-24,"Netflix setting bad example for China’s video streamers Premium
 content",0.020205805078148842,0.8734899759292603,0.10630414634943008
2019-01-29,"Russian Doll, Netflix — five stars for Amy Poehler’s nightmarish new show",0.6562827825546265,0.04835905507206917,0.2953580617904663
2019-02-01,Businessmen who burn rubber: Netflix documentary The Gentleman Driver,0.035902172327041626,0.0393621064722538,0.9247357249259949
2019-02-04,"Apple should buy Netflix, Sonos or Activision Blizzard, JPMorgan says",0.09597504138946533,0.01257492508739233,0.891450047492981
2019-02-04,"UK broadcasters/Netflix: shriek show Premium
 content",0.04042728990316391,0.01667347177863121,0.9428992867469788
2019-02-06,High Flying Bird — Steven Soderbergh’s Netflix movie has soaring visuals,0.4372516870498657,0.1024986207485199,0.460249662399292
2019-02-15,Netflix’s The Umbrella Academy — enjoyably dysfunctional superheroes,0.035434432327747345,0.27930977940559387,0.685255765914917
2019-02-15,"Netflix: licence to bill   Premium
 content",0.04961959645152092,0.012473508715629578,0.9379068613052368
2019-02-20,"Lex letter from San Francisco: The Apple and Netflix show Premium
 content",0.06650060415267944,0.013098583556711674,0.9204007387161255
2019-02-27,ITV vs Netflix — they think it’s all over . . . but it isn’t now,0.05025458335876465,0.41204291582107544,0.5377025008201599
2019-03-01,"Ricky Gervais stars in Netflix’s After Life, a strange mix of awkwardness mirth",0.0630505159497261,0.08287694305181503,0.8540725111961365
2019-03-06,Netflix picks Bela Bajaria to lead push into non-English language programming,0.17282353341579437,0.008502981625497341,0.8186734318733215
2019-03-08,Idris Elba is a DJ in a spin in Netflix comedy Turn Up Charlie,0.04090436175465584,0.059161242097616196,0.8999344110488892
2019-03-22,Big Tech competes to be the Netflix of gaming,0.17153926193714142,0.011519009247422218,0.8169416785240173
2019-04-02,Push to ban Netflix from Oscars may violate antitrust laws,0.012188875116407871,0.8877597451210022,0.1000513806939125
2019-04-08,Interactive Investor to roll out ‘Netflix pricing’,0.2667788863182068,0.007957951165735722,0.7252631783485413
2019-04-10,Can Amazon and Netflix succeed in India?,0.3501739203929901,0.009159483015537262,0.6406664848327637
2019-04-11,"Netflix, your smokers are setting a terrible example",0.012771490961313248,0.8857443928718567,0.10148406773805618
2019-04-12,Disney unveils streaming service aimed at undercutting Netflix,0.31691768765449524,0.01216870080679655,0.6709136366844177
2019-04-14,Exotix rebrands as ‘Netflix-style’ data supplier,0.09656663984060287,0.010047759860754013,0.8933855295181274
2019-04-14,"Indonesian elections, China growth figures, Netflix results",0.030434926971793175,0.07133916020393372,0.8982259035110474
2019-04-16,Netflix subscriber outlook disappoints,0.029297836124897003,0.9099130630493164,0.06078902631998062
2019-04-16,Netflix changes the way TV production is paid for,0.027612077072262764,0.054050881415605545,0.9183371067047119
2019-04-23,Netflix to sell $2bn in bonds as streaming competition heats up,0.5625200271606445,0.026259835809469223,0.41122010350227356
2019-04-24,Netflix upsizes bond sale to $900m as it prepares to fend off streaming rivals,0.8791443109512329,0.023427173495292664,0.09742844849824905
2019-04-26,"Knock Down the House, Netflix — four female Democrats set out to ‘drain the swamp’",0.12644919753074646,0.2270732969045639,0.6464775204658508
2019-05-01,Hulu closes gap with Netflix in the US,0.4415518641471863,0.0604139119386673,0.49803411960601807
2019-05-07,Emergence of a Netflix-killer looks unlikely,0.07879655063152313,0.036388326436281204,0.8848150968551636
2019-05-07,"The Society, Netflix — chaos descends in Generation Z update of Lord of the Flies",0.06606333702802658,0.07102704793214798,0.8629095554351807
2019-05-09,Netflix v Cannes: inside the battle for the future of cinema,0.06751252710819244,0.027751531451940536,0.9047359824180603
2019-05-24,"When They See Us, Netflix — Ava DuVernay takes on an infamous miscarriage of justice",0.058639440685510635,0.30826473236083984,0.6330958604812622
2019-05-31,Tales of the City — Laura Linney and Ellen Page star in this Netflix revival,0.05197105556726456,0.028787294402718544,0.9192416667938232
2019-05-31,Netflix’s cash burn is painful viewing for investors,0.008821945637464523,0.9556639790534973,0.03551413118839264
2019-06-12,BBC and Sky step up efforts to counter Netflix,0.6319671869277954,0.03053906001150608,0.33749377727508545
2019-06-30,"Stranger Things 3, Netflix — a plague of rodents, hormones and ’80s pop hits Hawkins",0.044506896287202835,0.09046756476163864,0.8650255799293518
2019-07-09,The one where WarnerMedia takes ‘Friends’ back from Netflix,0.023975590243935585,0.09627649188041687,0.8797478675842285
2019-07-12,Netflix hires BBC Studios’ Jackie Lee-Joe as marketing chief,0.14986716210842133,0.013933614827692509,0.836199164390564
2019-07-16,Netflix removes scene after link to US teen suicides,0.020042356103658676,0.5667498111724854,0.41320785880088806
2019-07-18,"Netflix: house of cards Premium
 content",0.04420054703950882,0.029551584273576736,0.9262478351593018
2019-07-18,Netflix stumbles as competitors prepare to swoop,0.010954855009913445,0.9623041152954102,0.026741039007902145
2019-07-18,Netflix strategy looks shakier after US subscriber defections,0.8687454462051392,0.08705011010169983,0.04420437291264534
2019-07-22,Cambridge Analytica documentary The Great Hack — a sobering Netflix film,0.21775662899017334,0.023346932604908943,0.7588964700698853
2019-07-24,ITV will need more than ‘Love Island’ to woo Netflix viewers,0.44631919264793396,0.0089707151055336,0.5447101593017578
2019-08-02,"Glow: Season 3, Netflix — spandex amid slot machines as women wrestlers hit Vegas",0.05560189485549927,0.028001267462968826,0.9163968563079834
2019-08-16,"American Factory, Netflix — can shared humanity overrule difference?",0.05543062835931778,0.03829612955451012,0.9062731862068176
2019-08-25,Netflix hooked on reality TV in battle with broadcasters,0.24863678216934204,0.017154086381196976,0.7342091202735901
2019-08-25,"American Factory, Netflix — harsh truths about the new world of work",0.04185033589601517,0.35973119735717773,0.5984185338020325
2019-08-29,Top Boy — the hit London crime drama revived by Netflix and co-produced by Drake,0.10209093987941742,0.020923731848597527,0.8769852519035339
2019-09-06,British TV producers enjoy Netflix bonanza,0.3179241120815277,0.02148853801190853,0.6605873107910156
2019-09-09,"Unbelievable, Netflix is a new drama based on a shocking rape case",0.07166454941034317,0.05083567649126053,0.8774997591972351
2019-09-10,Apple unveils iPhone 11 and undercuts Netflix,0.3653433918952942,0.2618027627468109,0.3728538751602173
2019-09-12,David Tennant stars in claustrophobic drama ‘Criminal’ on Netflix,0.09948175400495529,0.052034009248018265,0.848484218120575
2019-09-18,Smart TVs sending private data to Netflix and Facebook,0.04310683533549309,0.016617385670542717,0.9402757287025452
2019-09-20,Can Netflix’s ‘Blown Away’ help break through the glass ceiling?,0.0958244800567627,0.22693315148353577,0.6772423982620239
2019-09-20,Netflix to boost £400m UK spending as streaming wars intensify,0.9453989267349243,0.015420788899064064,0.03918025642633438
2019-09-23,Netflix erases 2019 gains as competition gears up,0.07209975272417068,0.876505970954895,0.05139433592557907
2019-09-24,"Netflix’s The Politician — a complex, cynical and stylish portrait of ambition",0.06317047774791718,0.0845302939414978,0.8522992730140686
2019-09-24,Coming soon: Netflix-style nudges that reward retail bank customers,0.08569414168596268,0.020884530618786812,0.8934213519096375
2019-10-04,BBC-Netflix thriller Giri/Haji and how we learnt to love ‘foreign’ TV,0.08600737899541855,0.03228624165058136,0.8817063570022583
2019-10-16,Netflix misses subscriber forecast for second straight quarter,0.014926433563232422,0.9609197974205017,0.024153757840394974
2019-10-18,Paul Rudd sparkles in Living with Yourself on Netflix,0.21823126077651978,0.024305982515215874,0.7574627995491028
2019-10-24,Dolemite is My Name — Eddie Murphy gets his mojo back in a delirious Netflix movie,0.126970112323761,0.25875088572502136,0.61427903175354
2019-11-01,Netflix threatens to blunt auteurs’ ‘scalpel of boredom’,0.019302166998386383,0.905582070350647,0.07511574029922485
2019-12-13,Why Netflix’s The Witcher fails to steal the Game of Thrones crown,0.032062988728284836,0.10799946635961533,0.8599375486373901
2019-12-16,Netflix regional numbers reveal challenge of overseas streaming,0.3072212040424347,0.5777387022972107,0.11504002660512924
2019-12-25,Cineworld chief accuses Netflix of crushing box office revenues ,0.012728482484817505,0.9461811184883118,0.041090406477451324
2019-12-27,"Messiah, Netflix — mystery figure destabilising the shaky status quo",0.09503259509801865,0.16359855234622955,0.7413688898086548
2020-01-10,"Sex Education, Netflix — the unofficial teen ‘sexpert’ returns",0.04173452779650688,0.07143418490886688,0.8868312835693359
2020-01-17,Gwyneth Paltrow brings psychedelics and orgasms to Netflix with The Goop Lab,0.05812973529100418,0.023723892867565155,0.9181464314460754
2020-01-21,Netflix’s US subscriber growth slows amid heightened sector competition,0.008322048000991344,0.9676950573921204,0.023982828482985497
2020-01-22,"Netflix streamers stall, Amazon Music hits 55m",0.029798800125718117,0.8991587162017822,0.07104239612817764
2020-01-26,"BBC/Netflix: Auntie Sally Premium
 content",0.03172318637371063,0.028100181370973587,0.9401766657829285
2020-03-11,"The English Game, Netflix — Julian Fellowes’ period football drama fails to score",0.08854842931032181,0.5626183748245239,0.3488331735134125
2020-03-12,BBC fights for its future in an era of populism and Netflix,0.0808892697095871,0.05755840241909027,0.861552357673645
2020-03-20,"YouTube, Amazon and Netflix cut picture quality in Europe",0.007955879904329777,0.9667238593101501,0.02532031387090683
2020-03-20,The Letter for the King brings evil princes and knights-in-training to Netflix,0.07896993309259415,0.03203457221388817,0.8889955282211304
2020-03-29,"Quibi/Netflix: quarantine and chill  Premium
 content",0.02224867232143879,0.046038657426834106,0.9317126870155334
2020-04-02,Netflix or Amazon? Fashion TV goes head to head,0.05495917797088623,0.025115521624684334,0.919925332069397
2020-04-07,Netflix prison horror The Platform rings uncannily true today,0.06870125234127045,0.06965617090463638,0.8616426587104797
2020-04-16,BingeWatch: Netflix’s BoJack Horseman is an anti-hero for our times,0.06286808848381042,0.09330791980028152,0.843824028968811
2020-04-17,"After Life, Netflix — performances lift an uneven second season of Ricky Gervais’s show",0.046725623309612274,0.9342362284660339,0.019038230180740356
2020-04-19,Netflix roars ahead thanks to captive audience,0.6158140301704407,0.013223164714872837,0.3709627687931061
2020-04-21,Netflix adds almost 16m subscribers — double its target,0.8747698664665222,0.008878381922841072,0.11635182052850723
2020-04-22,"Netflix: takeover TV Premium
 content",0.03484601527452469,0.026445716619491577,0.9387083053588867
2020-04-23,Netflix secures its lowest-cost debt after ECB boost,0.9422120451927185,0.015382031910121441,0.04240594059228897
2020-04-25,The Eddy — Netflix’s Parisian jazz drama is stylish and scuzzy,0.18069656193256378,0.014621548354625702,0.8046819567680359
2020-04-29,Sleaze and racism in Netflix’s Hollywood take shine off ‘golden age’,0.06975439190864563,0.4638575613498688,0.4663880169391632
2020-05-01,Damien Chazelle and Glen Ballard on making Netflix jazz club drama The Eddy,0.11461680382490158,0.04539332538843155,0.8399899005889893
2020-05-04,Michelle Obama’s charm shines in Netflix documentary Becoming,0.1902252733707428,0.011905965395271778,0.7978687882423401
2020-05-05,Netflix lays out plans to reopen production on shows and films,0.05963221564888954,0.01867244765162468,0.9216952919960022
2020-05-06,Becoming — a Netflix documentary on Michelle Obama and her legacy,0.11028686165809631,0.02281525358557701,0.8668979406356812
2020-05-08,Netflix is chilling in Iceland but the rest of the world is a problem,0.05152434855699539,0.18953953683376312,0.7589361667633057
2020-05-15,Ibiza-set drama White Lines brings violence and hedonism to Netflix,0.10111992061138153,0.03606707602739334,0.8628129959106445
2020-05-22,Dystopian sci-fi Snowpiercer is a rickety Netflix spin-off of Bong Joon-ho’s film,0.019999755546450615,0.28201454877853394,0.6979857087135315
2020-05-26,Space Force — Steve Carell lands as a lunatic general in cosmic Netflix comedy,0.10336995869874954,0.13545824587345123,0.761171817779541
2020-05-27,Jeffrey Epstein: Filthy Rich — Netflix series deconstructs a “sexual abuse pyramid scheme”,0.0472441129386425,0.18078194558620453,0.7719739675521851
2020-06-11,BingeWatch — Netflix’s time-travel drama ‘Dark’ is satisfyingly tangled,0.6372070908546448,0.01635577343404293,0.3464371860027313
2020-06-16,What to watch on Netflix now: the best shows and documentaries,0.03430064395070076,0.032044947147369385,0.9336543679237366
2020-06-18,The shows must go on: inside Netflix’s race to restart filming,0.10195856541395187,0.01690521091222763,0.8811362385749817
2020-06-25,The jeweller behind Netflix hit ‘The Crown’,0.28661656379699707,0.22975313663482666,0.48363035917282104
2020-07-01,Homemade — a Netflix project featuring the world’s most inventive film-makers,0.22498056292533875,0.01455000601708889,0.7604694962501526
2020-07-03,Netflix’s Stateless wrings affecting drama from Australian immigration,0.11000542342662811,0.08178072422742844,0.8082138299942017
2020-07-03,The Zimbabwean romcom and Netflix: ‘Now it’s Africans telling stories’,0.04643880948424339,0.033981043845415115,0.9195801615715027
2020-07-16,Netflix shares slide after warning over weak subscriber growth,0.010671891272068024,0.962344765663147,0.026983337476849556
2020-07-17,The Arthurian myth kitty is raided in Cursed on Netflix,0.08323827385902405,0.1474447101354599,0.7693170309066772
2020-07-17,"Netflix: back to the future Premium
 content",0.06259329617023468,0.023891042917966843,0.9135156869888306
2020-07-17,Content is co-king at Netflix,0.03741278871893883,0.015864809975028038,0.9467223882675171
2020-07-20,Netflix cancels Turkish drama ‘If Only’ in row over gay character,0.013920243829488754,0.9026574492454529,0.08342233300209045
2020-08-19,Project Power — an action movie that will strike fear into the hearts of Netflix’s rivals,0.22274456918239594,0.04676848277449608,0.7304869294166565
2020-08-26,Secret Cinema partners with Netflix for first US screening,0.22927270829677582,0.008911892771720886,0.7618153691291809
2020-08-27,Charlie Kaufman on putting the human psyche on screen for Netflix,0.06763403862714767,0.021888814866542816,0.9104771018028259
2020-08-28,Hilary Swank leads a mission to Mars in Netflix space drama Away,0.1064302921295166,0.03957515209913254,0.853994607925415
2020-09-02,Netflix suspends ‘Bad Boy Billionaires’ release after India court order,0.013984239660203457,0.8846070170402527,0.10140872001647949
2020-09-04,Bizarre and filthy — Netflix’s The Duchess explores modern parenthood,0.049531709402799606,0.10211863368749619,0.8483496904373169
2020-09-05,Reed Hastings: ‘Netflix is still in challenger status’,0.08104506134986877,0.5896941423416138,0.32926079630851746
2020-09-08,How Netflix film The Social Dilemma probes the dark side of tech,0.03619631752371788,0.08806867152452469,0.8757350444793701
2020-09-09,Harry and Meghan Sussex sign massive Netflix deal,0.4165481925010681,0.0171078909188509,0.5663439035415649
2020-09-11,Criminal returns to Netflix for a second round of questioning,0.07582341134548187,0.028208276256918907,0.8959683179855347
2020-09-14,Netflix to take crown for spending on films and television,0.5367509126663208,0.0512361079454422,0.4120129644870758
